,AvatarID,Total_days_actv,Actual_days_actv,Active_Ratio,Total_login,Level_l,Level_m,Level_h,Race_Orc,Race_Tauren,Race_Troll,Race_Undead,Class_Warrior,Class_Hunter,Class_Rogue,Class_Shaman,Class_Warlock,Class_Druid,Class_Mage,Class_Priest,Churn
17870,7049,1451,2,0.13783597519,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
17871,7332,718,3,0.41782729805,7,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
17872,7511,3299,53,1.60654743862,230,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
17873,7548,2,3,150.0,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
17874,8219,711,7,0.98452883263,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
17875,8613,1070,15,1.40186915888,145,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
17876,8819,1477,16,1.08327691266,21,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
17877,9024,371,2,0.539083557951,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
17878,9043,742,6,0.808625336927,112,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
17879,9190,0,1,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
17880,9227,10,4,40.0,35,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
17881,9580,0,1,,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
17882,9866,0,1,,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
17883,9929,1,2,200.0,21,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
17884,10065,352,2,0.568181818182,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
17885,10750,2,2,100.0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
17886,10753,0,1,,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
17887,10938,1,2,200.0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
17888,11008,2919,42,1.43884892086,81,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
17889,11351,0,1,,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
17890,11386,2580,165,6.39534883721,705,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
17891,11772,0,1,,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
17892,12156,2187,2,0.0914494741655,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
17893,12266,0,1,,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
17894,12394,0,1,,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
17895,12707,0,1,,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
17896,12856,2536,9,0.354889589905,62,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
17897,12902,2188,78,3.56489945155,1234,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
17898,12923,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
17899,13502,374,26,6.95187165775,437,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
17900,13588,1842,41,2.22584147666,1015,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
17901,13697,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
17902,14322,2205,119,5.39682539683,1901,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
17903,14397,0,1,,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
17904,14563,2201,164,7.45115856429,459,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
17905,14765,1469,56,3.81211708645,1585,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
17906,14784,0,1,,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
17907,15025,4,4,100.0,32,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
17908,15032,0,1,,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
17909,15706,1,2,200.0,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
17910,15741,0,1,,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
17911,16044,0,1,,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
17912,16066,356,3,0.842696629213,16,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
17913,16109,10,4,40.0,52,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
17914,16412,0,1,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
17915,16579,0,1,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
17916,17218,336,2,0.595238095238,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
17917,17452,0,1,,7,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
17918,17553,0,1,,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
17919,17802,0,1,,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
17920,17925,1099,58,5.27752502275,897,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
17921,19482,1,2,200.0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
17922,19563,0,1,,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
17923,19783,0,1,,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
17924,19808,1087,7,0.64397424103,22,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
17925,20005,0,1,,20,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
17926,20008,0,1,,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
17927,20015,746,15,2.01072386059,384,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
17928,20156,741,2,0.269905533063,16,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
17929,20337,0,1,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
17930,20371,0,1,,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
17931,20711,730,6,0.821917808219,26,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
17932,20745,0,1,,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
17933,20805,0,1,,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
17934,20806,705,2,0.283687943262,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
17935,20966,5,3,60.0,63,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
17936,21079,0,1,,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
17937,21335,1,2,200.0,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
17938,21376,6,4,66.6666666667,17,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
17939,21534,0,1,,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
17940,21849,6,2,33.3333333333,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
17941,21997,26,27,103.846153846,905,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
17942,22220,26,27,103.846153846,1471,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
17943,22291,5,6,120.0,62,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
17944,22335,25,15,60.0,201,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
17945,22385,14,2,14.2857142857,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
17946,22439,26,27,103.846153846,358,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
17947,22954,24,21,87.5,692,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
17948,23088,24,22,91.6666666667,582,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
17949,23273,23,8,34.7826086957,98,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
17950,23411,0,1,,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
17951,23485,21,2,9.52380952381,12,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
17952,23637,16,7,43.75,33,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
17953,23661,21,6,28.5714285714,30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
17954,24039,12,3,25.0,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
17955,24291,6,2,33.3333333333,3,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
17956,24507,0,1,,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
17957,24660,0,1,,19,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
17958,25027,0,1,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
17959,25133,11,6,54.5454545455,40,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
17960,25391,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
17961,25523,6,4,66.6666666667,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
17962,25622,0,1,,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
17963,25836,0,1,,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
17964,25868,1,2,200.0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
17965,25896,0,1,,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
17966,26127,0,1,,12,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
17967,62,3669,296,8.06759334969,11739,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
17968,121,2569,66,2.56909303231,1101,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
17969,125,2950,192,6.50847457627,3646,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
17970,396,3287,203,6.17584423486,5782,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
17971,730,3670,274,7.4659400545,7337,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
17972,1453,1101,17,1.54405086285,67,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
17973,1799,3672,59,1.60675381264,111,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
17974,1907,7,2,28.5714285714,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
17975,1912,2930,91,3.10580204778,388,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
17976,2075,0,1,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
17977,2505,2196,17,0.774134790528,24,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
17978,2529,6,2,33.3333333333,13,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
17979,2551,0,1,,10,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
17980,3091,13,2,15.3846153846,7,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
17981,3204,0,1,,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
17982,3265,0,1,,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
17983,3267,3,2,66.6666666667,24,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
17984,3514,0,1,,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
17985,3560,0,1,,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
17986,3580,2,2,100.0,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
17987,3678,1,2,200.0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
17988,3751,360,11,3.05555555556,149,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
17989,3906,0,1,,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
17990,3909,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
17991,4250,0,1,,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
17992,4332,0,1,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
17993,4432,4,5,125.0,56,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
17994,4654,1,2,200.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
17995,4767,0,1,,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
17996,4880,0,1,,8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
17997,5143,5,4,80.0,20,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
17998,5434,3285,28,0.852359208524,171,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
17999,5635,3645,185,5.07544581619,1831,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
18000,5904,335,2,0.597014925373,14,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
18001,6380,1,2,200.0,8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
18002,6494,0,1,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
18003,6547,0,1,,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
18004,6823,3284,35,1.06577344702,53,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
18005,7263,2,3,150.0,18,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
18006,7652,0,1,,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
18007,8118,0,1,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
18008,8331,3,3,100.0,33,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
18009,8483,1101,7,0.63578564941,36,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
18010,8508,349,11,3.15186246418,296,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
18011,8584,343,2,0.583090379009,31,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
18012,9310,737,10,1.35685210312,18,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
18013,9510,2917,37,1.26842646555,342,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
18014,9595,0,1,,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
18015,9899,0,1,,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
18016,9971,1083,2,0.184672206833,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
18017,10474,0,1,,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
18018,10641,2924,101,3.45417236662,1471,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
18019,10696,0,1,,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
18020,10770,3,3,100.0,44,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
18021,11101,355,9,2.53521126761,79,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
18022,11126,0,1,,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
18023,11495,0,1,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
18024,11579,1,2,200.0,20,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
18025,11620,2,2,100.0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
18026,11820,0,1,,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
18027,11867,2575,217,8.42718446602,8620,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
18028,12397,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
18029,12398,352,2,0.568181818182,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
18030,12492,730,35,4.79452054795,718,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
18031,13001,1443,34,2.3562023562,269,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
18032,13042,0,1,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
18033,13338,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
18034,13625,1093,39,3.5681610247,658,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
18035,13929,363,3,0.826446280992,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
18036,14170,369,14,3.79403794038,181,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
18037,14171,0,1,,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
18038,14489,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
18039,15065,2190,14,0.639269406393,21,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
18040,15084,1100,3,0.272727272727,16,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
18041,15293,1825,3,0.164383561644,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
18042,15310,0,1,,31,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
18043,15372,27,8,29.6296296296,108,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
18044,15412,0,1,,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
18045,15608,0,1,,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
18046,15726,24,11,45.8333333333,98,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
18047,15732,384,3,0.78125,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
18048,15734,745,7,0.939597315436,47,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
18049,15847,0,1,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
18050,15975,5,2,40.0,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
18051,16095,0,1,,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
18052,16337,1097,2,0.182315405652,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
18053,16440,1815,8,0.440771349862,64,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
18054,16808,2,2,100.0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
18055,16925,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
18056,17449,0,1,,16,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
18057,17633,0,1,,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
18058,17724,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
18059,17784,0,1,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
18060,17822,1474,50,3.3921302578,594,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
18061,18578,380,7,1.84210526316,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
18062,18658,0,1,,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
18063,19196,0,1,,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
18064,19514,355,8,2.25352112676,167,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
18065,19664,1085,6,0.552995391705,12,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
18066,19716,0,1,,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
18067,19785,0,1,,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
18068,19900,0,1,,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
18069,19963,0,1,,12,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
18070,20119,7,2,28.5714285714,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
18071,20217,730,6,0.821917808219,9,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
18072,20227,725,26,3.58620689655,434,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
18073,20685,1,2,200.0,7,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
18074,20873,381,4,1.0498687664,42,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
18075,21080,379,18,4.74934036939,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
18076,21483,8,4,50.0,42,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
18077,21645,353,2,0.56657223796,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
18078,21646,2,2,100.0,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
18079,21895,25,24,96.0,940,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
18080,21972,21,21,100.0,328,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18081,22027,26,21,80.7692307692,1017,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
18082,22081,20,8,40.0,51,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
18083,22288,25,7,28.0,39,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
18084,22527,6,2,33.3333333333,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
18085,22572,25,12,48.0,101,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18086,22717,16,17,106.25,380,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
18087,22814,8,2,25.0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
18088,23665,0,1,,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
18089,23744,0,1,,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
18090,24183,0,1,,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
18091,24551,0,1,,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
18092,24620,7,7,100.0,73,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18093,24725,0,1,,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
18094,24924,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
18095,24931,8,7,87.5,92,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
18096,25045,12,10,83.3333333333,118,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18097,25577,5,6,120.0,107,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
18098,25597,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
18099,25659,0,1,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
18100,25672,0,1,,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
18101,25678,5,6,120.0,70,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
18102,25693,4,3,75.0,9,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
18103,25863,1,2,200.0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
18104,26144,0,1,,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
18105,156,751,75,9.98668442077,4299,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
18106,351,1098,31,2.8233151184,887,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
18107,480,2927,234,7.9945336522,8055,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
18108,1592,1836,5,0.272331154684,9,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
18109,1666,740,58,7.83783783784,1345,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
18110,1853,1,2,200.0,21,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
18111,2050,1853,138,7.44738262277,4769,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
18112,2812,3672,66,1.79738562092,132,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
18113,2878,1837,2,0.108873162765,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
18114,3391,1828,27,1.47702407002,285,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
18115,3576,3,2,66.6666666667,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
18116,3591,7,8,114.285714286,438,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
18117,4053,0,1,,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
18118,4067,5,4,80.0,56,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
18119,4255,0,1,,8,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
18120,4471,2191,25,1.14103149247,165,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
18121,4590,5,3,60.0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
18122,4704,713,4,0.561009817672,15,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1
18123,4747,365,19,5.20547945205,509,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
18124,4938,0,1,,12,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
18125,4998,0,1,,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
18126,5197,5,4,80.0,13,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
18127,5259,1446,3,0.207468879668,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
18128,5313,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
18129,6173,0,1,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
18130,6806,732,6,0.819672131148,22,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
18131,6870,3296,3,0.0910194174757,14,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
18132,6973,0,1,,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
18133,7060,0,1,,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
18134,7121,0,1,,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
18135,7201,0,1,,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
18136,7512,2571,83,3.22831583042,704,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
18137,7569,723,8,1.10650069156,9,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
18138,7700,0,1,,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
18139,8457,706,8,1.13314447592,42,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
18140,8540,341,2,0.58651026393,12,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
18141,8725,0,1,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
18142,8745,0,1,,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
18143,8808,16,2,12.5,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
18144,8810,760,4,0.526315789474,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
18145,8875,0,1,,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
18146,9281,0,1,,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
18147,9506,386,4,1.03626943005,20,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
18148,9546,1,2,200.0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
18149,10159,721,7,0.970873786408,61,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
18150,10279,0,1,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
18151,10584,358,11,3.07262569832,104,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
18152,10955,0,1,,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
18153,11303,1,2,200.0,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
18154,12369,8,5,62.5,20,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
18155,12672,0,1,,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
